Id,SalePrice
1787,166698.78441632455
1788,61065.161778934256
1789,101653.3911271014
1790,90044.37174679824
1791,189961.2984676089
1792,148851.17276560655
1793,129704.59779756283
1794,153876.1916635022
1795,134389.38930201984
1796,134003.94331522207
1797,115797.30614253572
1798,131784.85523812092
1799,115760.92709052627
1800,139094.50123856583
1801,130889.49031494182
1802,131001.64395793683
1803,142845.2815179343
1804,145415.73579213265
1805,139250.93431161644
1806,120242.41119933457
1807,125698.0123463528
1808,128155.84167852583
1809,123267.47541906103
1810,139455.78101083785
1811,92029.30845331814
1812,89952.81265242375
1813,121599.80462570998
1814,89343.41950030038
1815,51412.42755219426
1816,101046.50338481506
1817,112530.53893686754
1818,160530.63783241308
1819,127575.10572736521
1820,52460.994677318624
1821,113258.5037395488
1822,158802.93901175112
1823,39573.16177461689
1824,126725.6791079694
1825,144127.0795123651
1826,112488.27587639258
1827,102954.17402736592
1828,137316.11912112538
1829,118412.96719234964
1830,141728.69911771384
1831,146102.858218053
1832,86119.06011361058
1833,139562.9752520261
1834,123920.52197782765
1835,115806.89303731063
1836,124649.25048170239
1837,86000.02675313619
1838,127929.24703371013
1839,98557.19645354534
1840,165159.20688768997
1841,149575.6457372223
1842,93506.93036007557
1843,139680.9060898084
1844,140195.78523628347
1845,153025.7661774449
1846,156633.4107281414
1847,182690.2383596095
1848,52254.86541671015
1849,97723.75897943076
1850,120639.84033972971
1851,154158.51861271405
1852,129482.10026557226
1853,144374.2345451589
1854,170646.7508750277
1855,152710.5775834285
1856,220318.93700333667
1857,165728.6294813038
1858,129011.90859837658
1859,115651.44592727353
1860,151313.19627348828
1861,113676.42084163129
1862,288199.72523766925
1863,284950.65957971296
1864,284950.65957971296
1865,361740.33539001236
1866,342367.2003453126
1867,236302.06960369638
1868,302111.27424430184
1869,205583.66178600249
1870,238207.47304119717
1871,261629.7287013417
1872,171051.81876837206
1873,237828.65911189932
1874,143995.49558002036
1875,192609.01099765114
1876,195589.4035296509
1877,213511.54375499778
1878,201244.00286449044
1879,134366.96734311094
1880,128401.1636030382
1881,241743.02729734418
1882,248905.10959626565
1883,189524.4899761096
1884,200073.97740851247
1885,243217.1701891962
1886,298581.07531029126
1887,204041.05474590237
1888,280599.40444615256
1889,164263.29747142797
1890,126423.38514577085
1891,134222.73765399875
1892,101196.29109145032
1893,126245.8568930208
1894,125461.67225880429
1895,140904.33190386542
1896,126245.27532298287
1897,120825.69490034207
1898,112684.04830649588
1899,157435.5982527866
1900,149354.87314780094
1901,176676.98474060794
1902,147150.11227497717
1903,198191.7343267157
1904,155860.81489005388
1905,187197.64207712314
1906,165964.13811665965
1907,219679.2563908798
1908,112421.50499317907
1909,139037.46283810923
1910,123137.2512322452
1911,210905.9087179878
1912,312838.7465599225
1913,155062.852604609
1914,55477.55215698996
1915,355370.910695939
1916,69633.36926780464
1917,260591.447857412
1918,142887.5669870173
1919,170189.68479493482
1920,157026.8295348745
1921,426629.6642727079
1922,326726.4747968936
1923,217726.5598167086
1924,223531.5016361553
1925,196670.7314422353
1926,395813.1183201134
1927,140817.99610861484
1928,162565.38537951885
1929,127642.51116159727
1930,135437.19013713955
1931,149991.64769008735
1932,141484.37046970087
1933,194697.0941308613
1934,180715.15664214105
1935,173181.70509825775
1936,193879.62827227428
1937,186171.89864664915
1938,184115.28458662218
1939,260211.49569037574
1940,179263.4429828646
1941,173214.11414520408
1942,187658.97478461498
1943,208507.4263214466
1944,361003.97889047384
1945,390808.7091320163
1946,154304.7896205238
1947,346173.6891189208
1948,167675.98641945777
1949,231107.98637225953
1950,177786.18966115068
1951,256369.15561873454
1952,212686.86074073042
1953,176872.47890686712
1954,188782.15434096937
1955,139669.40287494927
1956,288648.08751837583
1957,148713.04613999496
1958,310510.46763999586
1959,139803.93012367855
1960,118064.43775827467
1961,125716.63743988877
1962,98277.75425917485
1963,110980.1975300546
1964,109987.7753452724
1965,143767.06752360708
1966,137649.90034749184
1967,294103.9048156877
1968,465623.5834782104
1969,390425.86823513685
1970,445286.84243565827
1971,442474.0732173078
1972,371210.56613266305
1973,270456.2976014633
1974,314853.2429800844
1975,492788.33549819724
1976,275572.76297546655
1977,377504.4127568415
1978,370590.4408171446
1979,321463.3728711215
1980,196671.1503619934
1981,340407.7516725619
1982,225435.2899396388
1983,212259.98867572757
1984,160316.29391147604
1985,222201.87149628933
1986,213307.2096057348
1987,178488.99460780004
1988,177108.70467780222
1989,194460.3896613262
1990,211079.43500282746
1991,234966.62490779645
1992,210578.97822281413
1993,167672.30786953124
1994,240271.4222713097
1995,183196.5638827546
1996,260456.40683785125
1997,333027.76945012703
1998,345050.0984662665
1999,266726.02475894033
2000,301268.5300667512
2001,265661.0221030692
2002,249009.7043104402
2003,269659.5256110477
2004,271665.80837123387
2005,222698.11928703103
2006,224278.6305616149
2007,251450.35669193757
2008,217093.40745496552
2009,194809.16557680134
2010,194208.893099498
2011,135377.91660390998
2012,173481.47209588395
2013,183463.27749885706
2014,187672.7057327794
2015,202436.88880679366
2016,200202.90546658073
2017,196819.5815692897
2018,123651.25248250183
2019,131426.29325576127
2020,101680.75630205893
2021,112185.21596723614
2022,176248.13725538054
2023,141812.96963069652
2024,252796.8811773569
2025,330357.91044982185
2026,176602.65487071718
2027,160030.55461139642
2028,149243.17794321117
2029,163372.63571075365
2030,266322.0347364554
2031,246607.4633719461
2032,262599.28908146033
2033,264778.49055636395
2034,166610.91034014995
2035,209375.1685308761
2036,197890.08907339323
2037,200554.5035152407
2038,311155.2430336225
2039,234845.65478085098
2040,305488.63351433276
2041,279536.01118371886
2042,203247.74444861783
2043,165093.29291004027
2044,155817.3877146828
2045,194265.19976832226
2046,139460.95489431606
2047,142438.13033235198
2048,144888.0685252285
2049,140799.52198649215
2050,174326.01543435763
2051,100344.41016383696
2052,121055.63492640798
2053,152401.43028832442
2054,99684.91679169286
2055,157178.2280193673
2056,140311.4065763223
2057,118101.74468696467
2058,235225.15337367004
2059,133245.03500456602
2060,166669.32375554345
2061,163789.42933669518
2062,131667.78316499712
2063,116342.42847574486
2064,141519.1736207508
2065,127130.35774942278
2066,171153.90509153422
2067,129705.04904924666
2068,137842.34226112632
2069,82175.86416215355
2070,109017.30719747437
2071,104542.25903446981
2072,121400.61150877536
2073,137445.15262537336
2074,176599.53201089727
2075,153842.3864627898
2076,123763.62353949636
2077,156078.59450682127
2078,130616.09312160447
2079,127725.24076344499
2080,109868.35788389314
2081,122287.7858512499
2082,118799.26780697244
2083,142548.45662708674
2084,109870.82806910513
2085,123791.82147131505
2086,130100.53371502305
2087,116631.95898993066
2088,94399.37388590834
2089,77289.007059571
2090,131093.07521154883
2091,114017.18130112907
2092,122101.73109258943
2093,127426.51291868536
2094,114307.63278735695
2095,142962.41579336431
2096,82593.48809828964
2097,95400.31310022167
2098,146699.00709946724
2099,58271.24725307606
2100,87164.47918980195
2101,108249.69039629288
2102,118305.34658925803
2103,106436.52359733147
2104,134359.8620943601
2105,131315.59824531796
2106,71399.24689960163
2107,208013.07836824306
2108,113613.80819232244
2109,109051.25557319645
2110,135030.66084543106
2111,134452.00893374617
2112,141389.25569475425
2113,121303.05787470925
2114,118986.65295087115
2115,164111.92963081985
2116,116911.46273647976
2117,146033.46942245818
2118,125694.75572763232
2119,113225.393900838
2120,115992.2890821353
2121,83985.05329766334
2122,115212.84058829097
2123,86140.98729889467
2124,160108.2392200971
2125,133403.12220838212
2126,160730.6926856501
2127,157312.10463319646
2128,126849.89054859168
2129,92119.35419032162
2130,132356.21878472745
2131,150838.44929208118
2132,115490.6545690529
2133,122971.67005891714
2134,119496.8395156845
2135,97267.49059758992
2136,78614.35356334626
2137,116093.18727265435
2138,128704.46367901308
2139,146209.6472660143
2140,140228.06855688588
2141,145252.3854557393
2142,132335.34119029384
2143,138873.5184116708
2144,127979.2592455487
2145,141141.23588890868
2146,154910.18181030705
2147,157333.05641293095
2148,132075.6844010349
2149,157383.0376333392
2150,221642.44656595908
2151,110660.39516799388
2152,175020.2790720688
2153,153964.63880094467
2154,106648.74655018019
2155,138795.5557653054
2156,290113.16481816286
2157,233058.25329111447
2158,236705.21603467138
2159,208142.4765089172
2160,169965.10413586677
2161,238192.56049247982
2162,394564.54763201764
2163,340835.20223822375
2164,248618.10525433946
2165,194416.0813751133
2166,154435.8767798684
2167,206081.0709389393
2168,199146.04173642318
2169,197781.86274057537
2170,218115.25820992352
2171,145656.2757407709
2172,132123.6659790401
2173,154613.85411916437
2174,228858.5748398541
2175,295212.7571082719
2176,323091.4129067638
2177,236978.5437597492
2178,211769.06736781736
2179,139111.49764216537
2180,241589.03026539736
2181,192092.16569006053
2182,224788.3514073689
2183,189867.20086427275
2184,122428.70319425304
2185,128408.47428178746
2186,141347.95604264844
2187,151192.94948024277
2188,158583.82628700964
2189,258885.30780948224
2190,79640.79304668344
2191,72128.69036801047
2192,88980.20905680412
2193,118701.39793809022
2194,105875.68498197109
2195,111030.36939700905
2196,109282.51081775894
2197,115352.194120017
2198,151118.513962489
2199,162052.5483240788
2200,142926.3968074605
2201,148209.73469837126
2202,200922.237806575
2203,142396.81261288805
2204,190775.13570872866
2205,114633.27521774094
2206,139769.3726326177
2207,211695.13328582855
2208,256542.76390451813
2209,219945.33236434884
2210,125177.39552900265
2211,115046.92648453564
2212,114599.55818678695
2213,109424.38118750408
2214,134484.01613691243
2215,103816.61608459476
2216,153011.4787100691
2217,79253.44827826213
2218,74200.47156837673
2219,71917.95056137965
2220,73949.68333602848
2221,353974.7339727405
2222,283856.1589630465
2223,303426.64932238497
2224,212604.67435951775
2225,117109.71092437056
2226,196440.7906627394
2227,203962.1153629186
2228,269173.4100505554
2229,254533.34794581658
2230,147495.6515785112
2231,221068.70180861693
2232,166958.8589550138
2233,185198.48266223498
2234,238743.24733741255
2235,221832.8529848549
2236,262781.4786984996
2237,340937.93032371404
2238,201320.1964618074
2239,113701.64913963937
2240,158030.8642743716
2241,153663.35409457659
2242,123576.94577021152
2243,130235.09538066713
2244,104491.80717255507
2245,103592.78038506443
2246,148716.13098940617
2247,111277.33130415448
2248,126313.35222309988
2249,131749.10210181325
2250,138333.13989256744
2251,122588.7926133124
2252,172349.0538373441
2253,155338.3199008495
2254,171441.28482788143
2255,185461.25040924776
2256,179020.61526594893
2257,214007.8370208741
2258,159577.10605908238
2259,176171.9694982337
2260,154015.42077574352
2261,191900.6720705924
2262,209645.0762846709
2263,391488.7466624297
2264,414467.89328475465
2265,168579.1323013717
2266,314129.25613043836
2267,372961.33667261025
2268,410789.56942408293
2269,147537.45057381672
2270,196505.8213040807
2271,219417.0343516992
2272,200336.8158641396
2273,160632.77385542635
2274,176870.96574141804
2275,161899.2418564759
2276,187792.4002600793
2277,179214.45324231221
2278,139093.5949303007
2279,136569.31057650456
2280,123164.528646688
2281,177734.6424983369
2282,194721.28726362268
2283,108883.91995137237
2284,118035.0331183199
2285,142185.369576428
2286,125349.46380118918
2287,359708.48319596716
2288,273894.2255815668
2289,395886.2484285092
2290,440061.0718894411
2291,335830.1230881717
2292,441353.3887145438
2293,474093.39424203144
2294,395594.65376673394
2295,429786.3886924299
2296,279458.8232846794
2297,323829.54157074
2298,340850.400565132
2299,371568.6272199651
2300,335215.89644130686
2301,300440.39398313354
2302,244775.1305287706
2303,223171.8970628996
2304,244444.1842550976
2305,188142.57542404375
2306,182507.4094168708
2307,190772.36156630563
2308,226281.32613621454
2309,280536.9855873375
2310,221880.41320493066
2311,194291.18269199925
2312,181286.44533266858
2313,172297.3037469698
2314,158958.49398469232
2315,174932.7669514683
2316,192669.60638553684
2317,182148.63631009584
2318,172749.56239674907
2319,173317.32545109582
2320,185704.26332773105
2321,246431.41194064592
2322,170435.53299271036
2323,183317.48018764067
2324,169381.3120626893
2325,208645.1607842247
2326,169492.129453299
2327,207605.00327817764
2328,226816.76554066717
2329,190955.7539947286
2330,182010.0627947963
2331,375339.3775462083
2332,397252.3474263143
2333,305015.6582840681
2334,252226.3845273057
2335,270319.33607056213
2336,339962.06684038264
2337,203563.54901956636
2338,270598.94011346425
2339,226154.64600199484
2340,396918.4541676006
2341,230323.79819698664
2342,228532.16477406753
2343,221054.84597895396
2344,219738.56062025708
2345,240023.73984601616
2346,217519.81622111553
2347,198479.6753465183
2348,243391.02355471003
2349,189905.00717191127
2350,302461.1441101382
2351,267155.45471673954
2352,248053.4790109293
2353,264688.1070175681
2354,140099.86629582374
2355,149799.00185451692
2356,159866.10957108796
2357,191305.30415557107
2358,194299.08587697498
2359,128153.10212416376
2360,117551.08464838368
2361,140114.7415088707
2362,257986.95144133794
2363,127784.61233998067
2364,153531.88644887932
2365,222864.59998862367
2366,190871.3577227507
2367,219565.64800519712
2368,217864.42008574764
2369,217871.40421566778
2370,168398.08484803696
2371,171887.11108347768
2372,194517.62249342757
2373,278598.28285799734
2374,308951.64254725876
2375,253395.52533964286
2376,273095.1650082925
2377,345949.830177368
2378,138478.01723833662
2379,205718.86800824257
2380,141243.31215459012
2381,156217.67147560747
2382,189719.7318726421
2383,200767.84113000406
2384,247741.7307146053
2385,162469.98842013703
2386,136103.7556167001
2387,137613.63288117535
2388,101691.36489882816
2389,123804.87993460728
2390,142946.16672553399
2391,143693.08647895543
2392,117814.67964294583
2393,160436.83174391204
2394,146251.87889429886
2395,205953.75444523632
2396,144134.43146666224
2397,209653.6708451167
2398,137844.6484999261
2399,67893.18655457498
2400,66137.51367900084
2401,116880.05862494171
2402,134014.55831822215
2403,134687.39847546688
2404,153526.33095566253
2405,152891.7608979005
2406,138669.1426290287
2407,127745.1666805827
2408,141418.691876202
2409,128012.97279740399
2410,165778.28198974972
2411,114478.05123860842
2412,161599.3456743362
2413,133235.53611090954
2414,153430.90093385286
2415,130910.26601027744
2416,123823.02588680347
2417,131172.78127004014
2418,129217.08180567398
2419,127172.83551853242
2420,124099.7301239404
2421,147994.78303197504
2422,119730.76894530223
2423,122645.49627868441
2424,162057.8402280737
2425,229979.88595993456
2426,129973.34739278055
2427,134789.59851246257
2428,174170.00412179605
2429,115200.03625525712
2430,129967.3300739422
2431,114685.28438914822
2432,156030.0165929012
2433,148295.9949816432
2434,142655.24585665186
2435,159490.42211306316
2436,110968.75928470193
2437,110180.90680281236
2438,127032.03708107457
2439,111701.0175868228
2440,119401.23859752911
2441,88816.92324914341
2442,103064.1512891968
2443,121694.3292293284
2444,126663.4695328619
2445,86418.85362421782
2446,136000.17142421933
2447,189046.2937635558
2448,140496.7389333949
2449,108053.0652423382
2450,148692.87242403146
2451,138382.05938459988
2452,196097.04325063492
2453,92950.21351496497
2454,117912.1978635667
2455,116173.81138673282
2456,124817.79147417814
2457,130307.57284451221
2458,134410.7463499388
2459,114642.57092857537
2460,130407.14141805652
2461,121057.01563334471
2462,134546.17467046392
2463,121823.07384972909
2464,181354.69735589472
2465,146384.79814768326
2466,119529.49805042705
2467,135520.86819908512
2468,86717.92745637833
2469,82154.29567589167
2470,189412.45237853358
2471,200064.4894357648
2472,161821.79928659776
2473,108960.64757460031
2474,80220.96085681864
2475,208799.16803153782
2476,110720.48571926412
2477,130210.6869451125
2478,152418.98234985804
2479,109611.5160315971
2480,165816.06833584895
2481,124524.45620126679
2482,130737.88203109775
2483,114338.4041371467
2484,119821.8930172162
2485,129437.63467214134
2486,162686.3782887254
2487,213604.13558261917
2488,154303.44861979986
2489,144470.86585584097
2490,153484.03184476393
2491,90810.47138124569
2492,188091.17826234322
2493,158814.0774982866
2494,142677.70354735164
2495,78180.67200177701
2496,248390.7874356072
2497,144946.78756699985
2498,106608.17181808256
2499,80161.06431966356
2500,137926.11168616122
2501,134453.1131438539
2502,144212.61480286447
2503,104096.50587482715
2504,176111.6981090062
2505,218956.49768751767
2506,255115.698547556
2507,306401.16818448796
2508,254558.72819606247
2509,219844.99220670544
2510,217446.16724256927
2511,175482.9816380824
2512,206992.9171422791
2513,208193.63369043064
2514,272661.1120712417
2515,149172.4585271836
2516,171178.5708030538
2517,147231.45350943608
2518,156971.40143762305
2519,232735.38235303463
2520,214238.30920620804
2521,187655.50201314743
2522,218713.38031073275
2523,116200.08357139863
2524,142319.6063622384
2525,145804.30130718966
2526,138096.3040016301
2527,120492.70473575061
2528,126550.58706066958
2529,144134.02385095303
2530,127961.2072828485
2531,258540.37243718945
2532,225966.62769195833
2533,194034.707933446
2534,231400.57576175753
2535,308551.4510812501
2536,239521.6583910966
2537,231375.37625572877
2538,180247.16249419947
2539,186005.48945297315
2540,178018.61693889418
2541,179763.380997159
2542,171619.08787592308
2543,133992.7203789228
2544,117417.35275033084
2545,133001.06954829127
2546,128343.52782088768
2547,139829.73935428096
2548,145867.172302816
2549,167079.4551356463
2550,318497.47437634727
2551,142147.45411794685
2552,124621.28570356389
2553,70838.914765991
2554,98085.03509534376
2555,124987.42226070397
2556,104846.3110364097
2557,99132.26284638802
2558,160589.3044373315
2559,137890.50980401278
2560,154154.4570645789
2561,148286.2776894354
2562,134053.00829129445
2563,149265.7356878427
2564,194991.629559161
2565,139281.65561749693
2566,173856.73436033586
2567,137592.93167581505
2568,198674.8532680908
2569,204389.9011473458
2570,127387.79047723563
2571,186127.34937460462
2572,150406.47776533558
2573,218777.32853418388
2574,266338.7224831706
2575,130016.28835603443
2576,127831.96654971718
2577,152310.27897471434
2578,84546.99573279315
2579,61730.90795735181
2580,104807.86252672221
2581,115640.31611141548
2582,115082.20483386934
2583,275521.5339116063
2584,163734.50593386954
2585,205490.34127558352
2586,208780.3051449823
2587,196906.55073401984
2588,136585.66853466403
2589,142314.77768341178
2590,217298.58788495517
2591,219785.33361162542
2592,205078.8083157016
2593,264045.48385981086
2594,164382.2605827874
2595,202717.67775379895
2596,308464.1855319458
2597,195933.50918223753
2598,276203.9931940033
2599,338731.9821007879
2600,154037.8313330531
2601,148492.53439293234
2602,84323.69747875957
2603,94575.30773924722
2604,90606.04890471496
2605,81404.82853279273
2606,151815.48200055244
2607,201967.4806032743
2608,206401.69456118433
2609,163014.20958632178
2610,112635.59444144463
2611,127100.87807998815
2612,157715.33990396728
2613,133484.09428199165
2614,127880.69526636567
2615,148309.2845561831
2616,144698.05159986773
2617,177882.53974049885
2618,199933.37137778001
2619,179860.11374344118
2620,184098.89004189539
2621,182373.93632018424
2622,183938.4885810896
2623,245296.28072638187
2624,289243.82379615644
2625,303932.4340022634
2626,170629.13553472218
2627,160244.487272499
2628,468369.130933006
2629,490320.96829305455
2630,366166.33721172286
2631,469647.7993971486
2632,435482.98919463146
2633,327981.836664705
2634,429028.7357436443
2635,159066.53079542663
2636,173415.15672922853
2637,180583.2203343048
2638,242936.08244169378
2639,186155.75721863972
2640,149734.65635075737
2641,107295.49255859901
2642,191003.0989239847
2643,101538.43803586089
2644,126790.46007659484
2645,110191.7162250506
2646,98222.9021528383
2647,110331.3872219931
2648,136037.51108715506
2649,147500.40940786083
2650,131031.10583378604
2651,139633.13502129144
2652,420324.5867725332
2653,244823.48716004577
2654,253598.1035978616
2655,394804.56308100745
2656,327185.93499094655
2657,338784.575880646
2658,291460.74437385175
2659,306460.00374494115
2660,351865.3493094911
2661,361909.36723607295
2662,356228.1685376095
2663,287172.96868591825
2664,275582.25499076134
2665,313871.20938181685
2666,291729.9153975663
2667,169049.20191341278
2668,172588.2567124552
2669,173329.66908356018
2670,269285.5163918487
2671,175147.27480615192
2672,187335.43369353883
2673,202134.96164404013
2674,199090.64760461444
2675,173420.2085174878
2676,189104.85564729475
2677,193337.8078229243
2678,258157.2292629359
2679,275270.063247198
2680,276983.8736122149
2681,409428.50701369514
2682,311913.27828490443
2683,505072.6085586788
2684,318351.41677937645
2685,327436.978610639
2686,247111.6382282309
2687,324627.65654561535
2688,214957.83485329483
2689,205105.94547697148
2690,475716.5842057464
2691,197650.37481941906
2692,139446.6321540562
2693,191276.26357139854
2694,135854.299471229
2695,188333.88273209883
2696,178186.4318216585
2697,184556.3605621683
2698,186886.7276947796
2699,178210.62770747388
2700,167995.0896031438
2701,148861.88799313648
2702,112685.48474603606
2703,121900.14468311184
2704,138807.7585388295
2705,116688.76056297071
2706,111281.72180028443
2707,116986.93415704617
2708,135478.82401137456
2709,104471.77172628201
2710,128539.37543764416
2711,257757.50719818252
2712,390524.74114164844
2713,175142.440827527
2714,153080.86491723717
2715,169591.59607977347
2716,152381.87948556434
2717,190021.61780686278
2718,231298.19209884296
2719,157409.41857416523
2720,159681.3484004651
2721,131231.30845509938
2722,157469.22851668467
2723,136525.6883229251
2724,133574.06759000808
2725,132669.88840256765
2726,152272.61919840972
2727,181319.30626145043
2728,164865.58603592234
2729,153615.08238953786
2730,147005.67412683152
2731,122629.7115467216
2732,134778.958569712
2733,153270.9251109589
2734,145980.3105611017
2735,128534.55636874941
